u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
21.63542,20.87587,20.89507,20.96651,20.41454,0.7595558,-0.01920319,-0.07143593,0.5519619,GALAXY,STARBURST,0.05126033,56340,1,1,0,1,157.435147283885,27.2516145947455
22.05722,21.18056,20.95414,20.67319,20.79906,0.8766613,0.2264214,0.2809486,-0.1258717,GALAXY,STARBURST,0.09621327,57842,1,1,0,1,237.752020304857,40.6321084501906
19.75595,19.6967,19.5658,19.55427,19.52666,0.05925751,0.1308956,0.01152802,0.02761269,QSO,,1.053746,52790,1,1,0,1,180.988560066725,56.9043404366299
18.21453,17.08802,16.56683,16.36049,16.24974,1.126514,0.5211926,0.2063389,0.1107445,STAR,G2,0.0002715806,54570,1,1,0,1,169.131369504908,-12.6119271726848
20.8984,20.51087,20.54095,19.999,20.0969,0.3875294,-0.0300808,0.5419502,-0.09789467,GALAXY,STARBURST,0.3952313,58437,1,1,0,1,26.6627750619269,12.9250264998942
21.21602,20.92355,20.76953,20.75457,20.41493,0.2924671,0.1540203,0.01496506,0.3396378,QSO,BROADLINE,0.9914498,57428,1,1,0,1,208.282862811611,59.957611519187
19.15002,19.22311,19.30625,19.13872,18.96081,-0.07309341,-0.08313751,0.1675339,0.1779118,QSO,BROADLINE,2.023501,56720,1,1,0,1,182.820927919114,66.9925601945499
19.55813,18.60028,18.37373,18.25745,18.30409,0.9578457,0.2265491,0.1162834,-0.0466423,STAR,F5,0.0009971883,54848,1,1,0,1,154.707918565186,18.8313627989643
20.36495,20.28794,20.16509,19.92091,20.0157,0.07701302,0.1228542,0.244173,-0.09478951,QSO,BROADLINE,1.732737,58523,1,1,0,1,25.3305458741496,14.3153696738963
21.00275,20.53764,20.26335,20.07856,19.8554,0.4651108,0.2742901,0.1847935,0.2231617,GALAXY,BROADLINE,0.9987916,55976,1,1,0,1,149.728417170233,48.6603260689275
20.81402,20.42377,20.36449,19.98878,20.25651,0.3902569,0.05927467,0.3757153,-0.2677288,QSO,BROADLINE,1.809488,57391,1,1,0,1,119.704521072429,41.9566313265214
21.53403,21.15912,21.10675,20.87075,21.20476,0.3749065,0.05237389,0.236002,-0.3340168,GALAXY,STARBURST,0.07182585,57513,1,1,0,1,217.828824744744,49.862313858687
18.2411,16.41164,15.64453,15.32086,15.14626,1.829458,0.7671137,0.3236666,0.1746044,STAR,K3,3.007918e-05,54939,1,1,0,1,129.127668637561,55.6280220901819
21.33975,20.52006,20.2358,19.93811,19.68581,0.8196926,0.2842598,0.2976913,0.2522945,GALAXY,STARBURST,0.1552491,55931,1,1,0,1,170.207604963726,4.05530472240385
21.0759,20.76992,20.65626,20.92478,20.54298,0.3059826,0.1136532,-0.2685204,0.3818054,GALAXY,STARBURST,0.03613004,56103,1,1,0,1,241.40262336624,43.2442999439841
22.22318,21.43237,20.72253,20.23658,19.89636,0.7908115,0.7098446,0.4859467,0.3402195,GALAXY,STARFORMING,0.460196,58930,1,1,0,1,129.645198625067,2.61163464112325
21.00346,19.01915,18.27969,18.02567,17.8433,1.984306,0.73946,0.254015,0.182375,STAR,K3,0.0001428475,54210,1,1,0,1,162.086233263593,1.0758385959441
22.51709,22.09801,21.1214,20.69124,20.25065,0.4190807,0.9766121,0.4301567,0.4405956,GALAXY,STARBURST,0.4476624,56684,1,1,0,1,140.582047370467,48.8007904411793
21.26324,20.77054,20.69888,20.68319,20.25616,0.4927006,0.07165909,0.01568604,0.4270363,QSO,BROADLINE,2.631832,58485,1,1,0,1,121.269090637278,21.2089848901712
16.76024,15.5489,15.51859,15.55682,15.615,1.211341,0.03031635,-0.0382328,-0.05817795,STAR,F5,0.0006531833,54893,1,1,0,1,184.71298462969,4.87738501008714
20.26687,20.13899,19.814,19.7318,19.57079,0.1278839,0.3249912,0.08219337,0.1610107,GALAXY,STARBURST,0.4013816,57127,1,1,0,1,164.899676094431,50.5790449128355
22.28013,21.51278,21.20741,20.93463,20.4763,0.7673473,0.3053761,0.2727795,0.4583263,GALAXY,STARBURST,0.1666748,55535,1,1,0,1,138.961142032018,0.311228901170563
21.34189,20.61444,20.54748,20.59974,20.43112,0.7274551,0.06695938,-0.05226707,0.1686287,QSO,BROADLINE,2.338928,55621,1,1,0,1,216.707858478215,0.167721447467635
