#Table1
u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
20.19189,18.2945,17.46864,16.99802,16.67231,1.897385,0.8258629,0.470623,0.3257084,GALAXY,AGN,0.06697848,51879,1,1,0,0,10.9604041819714,14.800149447132
18.01257,16.15647,15.25239,14.82812,14.49797,1.856096,0.9040794,0.4242764,0.3301516,GALAXY,AGN,0.05978448,51821,1,1,0,0,19.1257750103596,14.4815412367083
25.63253,21.78837,20.00375,19.14395,18.66639,3.844154,1.784628,0.8597946,0.4775658,GALAXY,AGN,0.4612801,56625,1,1,0,0,152.631930480539,57.5905274106202
21.25639,18.63972,17.38551,16.86074,16.52003,2.616669,1.254217,0.5247612,0.3407097,GALAXY,AGN,0.1877478,56625,1,1,0,0,153.030509863673,57.619579161887
18.96561,17.36701,16.5153,16.12748,15.86011,1.5986,0.8517151,0.3878136,0.2673683,GALAXY,AGN,0.1328542,52316,1,1,0,0,156.451960911412,59.8177777668172
19.43401,17.76698,16.93842,16.52304,16.20794,1.667032,0.8285599,0.4153767,0.3151035,GALAXY,AGN,0.07856449,52205,1,1,0,0,123.996148025409,41.6040454178884
19.87954,18.42419,17.70029,17.29698,17.02871,1.455349,0.7238979,0.4033146,0.2682686,GALAXY,AGN,0.1052316,52373,1,1,0,0,176.096066865998,3.99642903278637
19.49524,17.63196,16.76769,16.39303,16.06951,1.863277,0.8642693,0.3746624,0.3235207,GALAXY,AGN,0.07793576,52373,1,1,0,0,176.104825773996,4.34105686053907
18.73576,17.32439,16.60424,16.25304,15.98677,1.411367,0.7201519,0.3512001,0.2662706,GALAXY,AGN,0.09395242,52642,1,1,0,0,172.389226171683,5.6710932366527
23.06611,21.89565,20.44244,19.89919,19.60199,1.170462,1.453209,0.5432529,0.2971935,GALAXY,AGN,0.4976813,56724,1,1,0,1,192.441736563101,64.44924279907
25.40429,20.51986,18.71205,18.05853,17.67105,4.88443,1.807804,0.6535282,0.3874741,GALAXY,AGN,0.372365,55300,1,1,0,0,150.134705868133,0.482998422422975
19.66803,17.77432,16.68926,16.17134,15.72376,1.893713,1.085054,0.5179253,0.4475746,GALAXY,AGN,0.09729245,51913,1,1,0,0,159.845236723934,0.565491608390695
19.3858,17.48523,16.50146,16.08487,15.77062,1.900574,0.9837685,0.4165878,0.3142519,GALAXY,AGN,0.09762017,51913,1,1,0,0,159.910255216263,0.512958867249153
19.093,17.31268,16.35441,15.91572,15.64272,1.780319,0.9582653,0.4386873,0.2730045,GALAXY,AGN,0.1230189,52339,1,1,0,0,208.282793484055,5.22624097169783
16.6961,15.17093,14.51617,14.19188,13.88975,1.525177,0.6547508,0.324295,0.3021259,GALAXY,AGN,0.03209229,52083,1,1,0,0,251.645143398547,43.0187230976279
24.71517,21.69308,20.16262,19.3479,18.90246,3.022089,1.530458,0.8147221,0.4454403,GALAXY,AGN,0.4540675,56104,1,1,0,0,252.682662967293,41.7419432043283
19.86206,18.27394,17.29168,16.86607,16.5843,1.588121,0.9822559,0.4256134,0.2817707,GALAXY,AGN,0.1578298,52407,1,1,0,0,155.50508323587,55.196408378776
20.01398,18.43372,17.45409,16.95483,16.61381,1.580267,0.9796276,0.4992561,0.3410225,GALAXY,AGN,0.1636353,52652,1,1,0,0,152.207029713533,54.7376428169676
19.62953,17.92356,17.18236,16.77951,16.5359,1.705969,0.7412052,0.4028454,0.2436142,GALAXY,AGN,0.06789183,52407,1,1,0,0,155.017767552086,55.5470954216409
25.41217,20.99283,19.17177,18.64021,18.28809,4.419334,1.821066,0.5315533,0.3521194,GALAXY,AGN,0.3191549,56362,1,1,0,0,128.888498999816,43.4771159707005
18.21895,16.61272,15.71312,15.27435,14.93576,1.606228,0.8995991,0.4387703,0.3385906,GALAXY,AGN,0.1049686,52373,1,1,0,0,176.084358248463,3.85290812042041
18.28384,16.7045,15.94368,15.54117,15.27389,1.57934,0.7608213,0.4025078,0.2672729,GALAXY,AGN,0.07439721,52373,1,1,0,0,176.147038671052,3.74695404427509
20.30162,18.64937,17.7019,17.25066,16.89698,1.652245,0.9474678,0.4512424,0.3536816,GALAXY,AGN,0.1380407,52642,1,1,0,0,172.688466543007,5.49093943192918
20.07888,18.25888,17.17592,16.71238,16.38701,1.82,1.082964,0.4635391,0.3253632,GALAXY,AGN,0.1743988,52443,1,1,0,0,243.436092221586,45.5399240363843
20.1923,17.99667,16.99168,16.48446,16.07462,2.195635,1.004992,0.5072136,0.4098473,GALAXY,AGN,0.09258066,55635,1,1,0,0,229.211956180611,1.01127734188832
18.6887,16.62876,15.6576,15.24277,14.92944,2.059948,0.9711571,0.4148312,0.3133278,GALAXY,AGN,0.08246407,54560,1,1,0,0,231.295719255278,2.33951034158883
19.19751,17.36016,16.23631,15.77065,15.4103,1.837358,1.123848,0.465661,0.3603449,GALAXY,AGN,0.1491107,52413,1,1,0,0,235.236674897701,-1.45277656007677
19.63897,17.73857,16.76442,16.33792,16.02326,1.900408,0.9741421,0.426506,0.3146534,GALAXY,AGN,0.1095824,55679,1,1,0,0,236.043121234552,3.48752740587561
17.10195,15.22043,14.37312,13.95183,13.63913,1.881527,0.8473063,0.4212885,0.3127041,GALAXY,AGN,0.04054656,52238,1,1,0,0,351.203987700447,13.9965434621595
20.52608,18.71177,17.51386,17.03407,16.7182,1.814312,1.197908,0.479784,0.3158703,GALAXY,AGN,0.2075894,52238,1,1,0,0,351.779155295437,14.2192441958532
19.28642,17.67402,16.91651,16.50294,16.20857,1.6124,0.757513,0.4135685,0.2943668,GALAXY,AGN,0.1072194,52466,1,1,0,0,313.224455724634,0.0689072857591931
22.59719,21.3521,19.90865,19.46793,18.98604,1.24509,1.443459,0.4407196,0.4818859,GALAXY,AGN,0.2849506,55449,1,1,0,0,354.494751538234,-0.885906857658287
20.35447,18.32864,17.67899,17.36068,17.17246,2.025833,0.6496525,0.3183079,0.188221,GALAXY,AGN,0.05620154,52643,1,1,0,0,24.0653464114882,-0.846228054035672
22.20463,20.67349,19.30924,18.85811,18.41692,1.531139,1.364248,0.4511356,0.4411907,GALAXY,AGN,0.2615209,52295,1,1,0,0,40.9179121293036,-0.539250961950663
20.01917,18.01962,17.05909,16.59891,16.23656,1.99955,0.9605293,0.4601803,0.3623581,GALAXY,AGN,0.1073442,51900,1,1,0,0,5.33137759514909,-0.952978981687139
20.45896,19.05113,17.93693,17.5052,17.14955,1.407829,1.114204,0.4317265,0.3556538,GALAXY,AGN,0.2863837,55480,1,1,0,0,6.37477843924557,-0.0016131591435876
17.57095,15.93169,15.19609,14.87315,14.6139,1.639262,0.7355967,0.3229361,0.2592506,GALAXY,AGN,0.0360417,52636,1,1,0,0,118.504952994778,29.4207026508607
