#Table1
u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
21.46975,19.48072,17.77963,17.22401,16.88406,1.989033,1.701084,0.5556183,0.3399506,GALAXY,,0.3177068,53149,1,1,0,0,228.433457092216,30.9831987199889
23.37574,20.28181,18.57122,17.99873,17.64963,3.093931,1.710588,0.5724907,0.3490963,GALAXY,,0.3170215,53149,1,1,0,0,228.54479872195,30.8463979596629
20.04406,18.14582,17.16897,16.6831,16.29114,1.898235,0.9768486,0.4858723,0.3919563,GALAXY,,0.07839627,53149,1,1,0,0,228.837110922857,30.8374951004438
18.81615,16.90486,15.99028,15.59745,15.27381,1.911293,0.9145832,0.392827,0.3236408,GALAXY,,0.07810674,53149,1,1,0,0,228.830608194645,30.8169274144631
19.8131,18.24522,17.37976,16.93613,16.65844,1.567883,0.8654671,0.4436283,0.2776871,GALAXY,,0.1477251,53149,1,1,0,0,228.942701513881,30.8603672528808
19.57426,18.0471,17.20819,16.83629,16.53302,1.527159,0.8389149,0.3718929,0.303278,GALAXY,,0.1345385,53149,1,1,0,0,229.020628569109,30.8092983201078
19.24641,17.35272,16.36298,15.92415,15.56292,1.893692,0.9897442,0.4388323,0.3612232,GALAXY,,0.1191862,53149,1,1,0,0,229.28240420083,30.7328241653964
18.29248,16.30841,15.41412,15.00516,14.68543,1.984077,0.8942909,0.4089546,0.3197346,GALAXY,,0.07886437,53149,1,1,0,0,229.215919887344,30.6639508784133
19.59219,17.90911,17.10995,16.76511,16.50056,1.683086,0.7991543,0.344841,0.2645473,GALAXY,,0.09425101,53149,1,1,0,0,229.259477013666,30.6777814702501
19.32693,17.46251,16.38086,15.88614,15.50891,1.864426,1.081648,0.4947205,0.3772268,GALAXY,,0.1349774,53149,1,1,0,0,229.238014318244,30.6051356984977
20.88122,18.79073,17.32814,16.7742,16.39086,2.090488,1.462593,0.5539398,0.3833427,GALAXY,,0.2503716,53149,1,1,0,0,229.314104731164,30.54909927959
21.42325,19.43312,17.985,17.46933,17.1069,1.990122,1.448122,0.5156689,0.3624363,GALAXY,,0.2697655,55329,1,1,0,0,234.272101214766,28.2809586653151
26.06677,21.20467,19.40151,18.73278,18.32127,4.862103,1.803158,0.6687336,0.4115067,GALAXY,,0.3551571,56326,1,1,0,0,147.903606319871,33.842544001496
26.10965,21.44014,19.56201,18.89515,18.64433,4.669512,1.878124,0.6668663,0.2508125,GALAXY,,0.3536502,56326,1,1,0,0,148.096715068965,33.9495155094279
22.16385,20.1353,18.52431,17.91294,17.60393,2.028543,1.610991,0.611372,0.3090153,GALAXY,,0.2915513,56337,1,1,0,0,148.858599425955,34.1504036036285
26.70888,20.86242,19.0921,18.46504,18.16896,5.846466,1.770317,0.627058,0.2960758,GALAXY,,0.4102775,56337,1,1,0,0,148.884021732367,34.1537395290431
21.1454,19.04902,17.76011,17.25984,16.95475,2.096384,1.288904,0.5002689,0.30509,GALAXY,,0.2089894,55647,1,1,0,0,165.810189910082,38.4932989948439
22.22702,20.65858,19.33209,18.58593,18.34031,1.568441,1.326492,0.7461586,0.2456207,GALAXY,,0.4867155,55647,1,1,0,0,165.926759545759,38.5491354236343
19.36006,17.27794,16.2008,15.75858,15.40711,2.082125,1.077133,0.4422264,0.3514605,GALAXY,,0.1358974,53149,1,1,0,0,229.43737333827,31.0043987839301
18.77864,16.84771,16.06399,15.66911,15.33927,1.930939,0.78372,0.3948765,0.3298368,GALAXY,,0.06039337,53149,1,1,0,0,229.654090220202,30.9401330902488
20.9054,19.01487,17.72926,17.23429,16.89338,1.890528,1.285614,0.4949665,0.3409119,GALAXY,,0.2121472,53149,1,1,0,0,229.72431595261,30.911428022845
20.02273,18.47143,17.65739,17.28882,17.00687,1.551296,0.814043,0.3685646,0.2819519,GALAXY,,0.07114106,53886,1,1,0,0,206.482350570025,8.34130270831538
19.78456,18.0532,17.03272,16.60764,16.28485,1.731361,1.020475,0.425087,0.3227882,GALAXY,,0.1330022,53886,1,1,0,0,206.538777908407,8.30673435470939
19.76065,18.00793,17.14402,16.69223,16.34807,1.752714,0.8639164,0.4517841,0.3441658,GALAXY,,0.1255435,53886,1,1,0,0,206.933042882415,8.44373035260029
20.60669,18.51485,17.37922,16.8579,16.50609,2.091837,1.135639,0.5213108,0.3518181,GALAXY,,0.1654094,53792,1,1,0,0,211.086481295585,8.05484136669262
20.33563,18.56486,17.62441,17.22603,16.89839,1.770775,0.9404449,0.3983784,0.3276405,GALAXY,,0.109416,53792,1,1,0,0,211.237396115327,8.05998369089844
21.19526,18.74198,17.6805,17.21453,16.9297,2.453279,1.061478,0.4659653,0.2848358,GALAXY,,0.1591906,53886,1,1,0,0,205.786447623049,8.84814040548906
18.85008,17.74628,17.32554,17.11825,16.97196,1.103806,0.4207344,0.2072945,0.1462917,GALAXY,,0.05619416,53886,1,1,0,0,205.995014018896,8.91935835606228
19.25382,17.51117,16.73591,16.39419,16.13769,1.742653,0.7752552,0.3417225,0.2565002,GALAXY,,0.06993736,53886,1,1,0,0,206.146856956591,8.89296206809052
20.52332,18.63305,17.6277,17.22236,16.86673,1.890272,1.005356,0.4053402,0.3556309,GALAXY,,0.1199077,53886,1,1,0,0,206.293468343257,8.8915227118455
20.28981,18.63588,17.68208,17.26027,16.90035,1.653923,0.9538002,0.4218121,0.3599205,GALAXY,,0.1187262,53886,1,1,0,0,206.321162163969,8.90196149770643
19.53773,17.60823,16.66483,16.2842,15.9441,1.929493,0.9434071,0.3806286,0.3401003,GALAXY,,0.1152697,53886,1,1,0,0,206.424147705065,8.83931094740906
20.12992,18.58291,17.7582,17.36853,17.12817,1.547009,0.8247147,0.3896675,0.2403641,GALAXY,,0.1479757,53886,1,1,0,0,206.484738302084,8.8198553130164
19.33053,17.88739,16.98258,16.52855,16.25691,1.443136,0.9048157,0.4540329,0.271637,GALAXY,,0.1292852,53886,1,1,0,0,206.73104424802,8.84798849875886
21.3947,19.01101,17.56344,17.03055,16.65609,2.383694,1.447575,0.5328865,0.3744621,GALAXY,,0.2373677,53886,1,1,0,0,206.709391104454,8.81573789693525
19.98486,18.19003,17.15277,16.71548,16.37023,1.794825,1.037256,0.4372997,0.3452435,GALAXY,,0.1328132,53886,1,1,0,0,206.81095358185,8.69051220443939
20.24053,18.42069,17.37519,16.93836,16.61165,1.819834,1.045507,0.4368286,0.3267078,GALAXY,,0.1333842,53886,1,1,0,0,206.898182563381,8.77202602735433
20.48246,18.56426,17.5502,17.13355,16.78221,1.918198,1.014067,0.4166412,0.3513412,GALAXY,,0.1205335,53886,1,1,0,0,206.899636244126,8.79223312068267
20.40685,18.55061,17.48406,17.0744,16.76567,1.856236,1.066547,0.4096661,0.3087292,GALAXY,,0.1684702,53792,1,1,0,0,211.040660833117,8.54734021755902
20.01684,18.12609,17.15553,16.73719,16.39271,1.890753,0.9705563,0.4183445,0.3444824,GALAXY,,0.1144116,53792,1,1,0,0,211.512442425839,8.35778666450205
19.5514,17.8154,16.92531,16.4631,16.05865,1.736,0.8900871,0.4622154,0.4044476,GALAXY,,0.07037043,53792,1,1,0,0,211.53482446543,8.42717144867222
20.13376,18.02854,16.95087,16.51451,16.19705,2.105225,1.077671,0.4363556,0.3174629,GALAXY,,0.1345126,53792,1,1,0,0,211.59932669019,8.49556753404273
22.52734,19.8433,18.22821,17.66074,17.29232,2.68404,1.615095,0.5674667,0.3684196,GALAXY,,0.312828,53792,1,1,0,0,211.647478327867,8.35583645232878
19.57753,18.15108,17.36236,16.97932,16.68905,1.426456,0.7887135,0.3830452,0.290266,GALAXY,,0.05592158,53886,1,1,0,0,205.969399544693,9.15054052821553
19.63813,18.02376,17.15354,16.78324,16.48442,1.614372,0.8702145,0.3703041,0.2988148,GALAXY,,0.1197317,53886,1,1,0,0,206.189248559814,9.1496386253501
19.66331,17.92898,17.01348,16.62174,16.32792,1.734331,0.9154987,0.391737,0.2938156,GALAXY,,0.1209632,53886,1,1,0,0,206.297215825644,9.16639030731265
19.71536,18.27141,17.34371,16.95896,16.69945,1.443943,0.9277077,0.3847427,0.2595119,GALAXY,,0.177383,53886,1,1,0,0,206.365807694573,9.12284630489912
23.50482,22.24207,20.45086,19.58728,19.18378,1.262753,1.791216,0.8635788,0.4034958,GALAXY,,0.460942,56328,1,1,0,0,147.162322859058,31.1775041603274
23.49579,22.26976,20.44636,19.53409,19.20614,1.22603,1.823402,0.912262,0.3279495,GALAXY,,0.462593,56328,1,1,0,0,147.209172783889,31.1393512187923
22.9416,22.03696,20.25532,19.46316,19.09765,0.9046383,1.781649,0.7921562,0.365509,GALAXY,,0.4520478,56328,1,1,0,0,147.297418437485,31.2344934182259
22.85945,21.4851,19.56063,18.91629,18.43294,1.37435,1.924473,0.6443329,0.4833584,GALAXY,,0.409484,56328,1,1,0,0,147.385593400201,31.1329613614619
24.59005,21.82921,20.37693,19.37956,19.05835,2.760841,1.452278,0.9973717,0.3212051,GALAXY,,0.4708569,56328,1,1,0,0,147.449691352471,31.1712814248444
25.68904,22.21371,20.42516,19.45484,19.11151,3.475325,1.788553,0.9703197,0.3433342,GALAXY,,0.4923561,55957,1,1,0,0,133.011597324176,25.6347421610421
23.06563,21.86858,20.01031,19.06142,18.57886,1.197052,1.858265,0.9488945,0.4825573,GALAXY,,0.4921073,55957,1,1,0,0,133.150585542321,25.8344737813155
21.89596,19.62483,18.16716,17.61663,17.30659,2.271132,1.457672,0.5505295,0.3100357,GALAXY,,0.2686511,55957,1,1,0,0,133.294439443148,25.8863305173025
19.98284,17.7534,16.62429,16.17719,15.85382,2.229435,1.129107,0.4471054,0.3233728,GALAXY,,0.1438984,54180,1,1,0,0,211.151968807565,31.1822466343939
17.87973,15.96552,15.13929,14.74352,14.39814,1.914205,0.8262358,0.3957663,0.345377,GALAXY,,0.05045391,54180,1,1,0,0,211.347185642674,31.1881701187055
21.10184,19.05393,17.82775,17.34891,17.10305,2.047916,1.226177,0.4788418,0.2458572,GALAXY,,0.1875334,54180,1,1,0,0,211.708268134319,31.5757579986087
18.73234,16.90465,16.05362,15.65897,15.36138,1.827688,0.8510323,0.3946476,0.2975922,GALAXY,,0.06821312,54180,1,1,0,0,212.01438391523,31.3361590653314
18.56798,16.58479,15.73111,15.32229,15.01767,1.983194,0.8536758,0.4088268,0.3046207,GALAXY,,0.06756889,54180,1,1,0,0,211.765358414959,32.011228918672
20.16157,17.53849,16.54095,16.09638,15.76864,2.623079,0.9975376,0.4445667,0.3277464,GALAXY,,0.1389276,53358,1,1,0,0,151.822262937899,29.4171393030105
20.13996,18.29061,17.33733,16.91692,16.59282,1.849344,0.9532852,0.4204102,0.3240967,GALAXY,,0.1159489,53358,1,1,0,0,151.880934523435,29.496850299465
18.64724,17.05048,16.21441,15.78359,15.47587,1.596762,0.8360615,0.4308233,0.3077173,GALAXY,,0.1282741,53358,1,1,0,0,151.976717647254,29.4163800297027
20.3456,18.408,17.40343,16.9761,16.61311,1.937592,1.00457,0.42733,0.362999,GALAXY,,0.1415073,53358,1,1,0,0,151.982115918994,29.4520359262841
20.60422,18.55145,17.51141,17.08572,16.72102,2.052763,1.040041,0.4256954,0.3646927,GALAXY,,0.1452203,53358,1,1,0,0,152.030457666396,29.4257053682607
20.47029,18.49811,17.46338,16.99848,16.67405,1.972178,1.034739,0.4648933,0.3244286,GALAXY,,0.143139,53358,1,1,0,0,152.073553932914,29.5575050717943
19.03976,17.73994,17.11158,16.78158,16.62202,1.299822,0.6283588,0.3299961,0.1595612,GALAXY,,0.09679943,53358,1,1,0,0,152.168090182888,29.464019079082
21.60245,19.39783,18.00222,17.48992,17.12018,2.204622,1.395615,0.5122929,0.3697453,GALAXY,,0.2498452,56279,1,1,0,0,148.510140784328,28.7674547801511
19.40815,17.43588,16.44495,16.00986,15.65645,1.972269,0.9909382,0.4350815,0.3534126,GALAXY,,0.09413332,53358,1,1,0,0,151.928987294896,29.9309108087609
17.45886,15.83967,15.09059,14.70645,14.40181,1.619191,0.7490816,0.3841419,0.3046398,GALAXY,,0.04243429,53358,1,1,0,0,152.178087828339,29.8780793147
19.41191,17.4624,16.98593,16.80695,16.62602,1.949518,0.4764671,0.1789799,0.180933,GALAXY,,0.05108554,53358,1,1,0,0,152.139038925039,29.8395599220952
23.11582,21.42658,19.9262,19.09701,18.80495,1.689238,1.500376,0.8291969,0.2920609,GALAXY,,0.4647632,56279,1,1,0,0,148.192503046277,29.1177496684143
26.42933,21.48677,19.55523,18.95579,18.48138,4.942562,1.93154,0.5994396,0.4744091,GALAXY,,0.323194,56279,1,1,0,0,148.324991431644,29.2812307238681
22.02701,20.53096,19.054,18.10537,17.71896,1.49605,1.476955,0.9486332,0.3864098,GALAXY,,0.4917082,56279,1,1,0,0,148.598108920121,29.2905373880394
23.3716,20.72406,18.95981,18.2389,17.85409,2.647539,1.764248,0.7209129,0.3848095,GALAXY,,0.4227708,53358,1,1,0,0,152.380778910747,30.4059393867147
23.65413,20.47172,18.44784,17.81822,17.44904,3.182413,2.023874,0.6296234,0.3691845,GALAXY,,0.3723605,53358,1,1,0,0,152.35258678434,30.4492920189137
23.33946,22.2335,20.50056,19.68415,19.375,1.105955,1.732939,0.8164158,0.3091469,GALAXY,,0.3698939,56274,1,1,0,0,142.978941792157,27.8794978922518
24.81671,21.13667,19.53577,18.74358,18.28559,3.68004,1.600897,0.7921906,0.4579945,GALAXY,,0.4750724,56274,1,1,0,0,142.823566586636,28.1284428930923
24.63857,21.84435,19.92137,19.06571,18.57076,2.794222,1.922983,0.8556576,0.4949455,GALAXY,,0.5020326,56274,1,1,0,0,142.900310946423,28.1986620448118
19.61783,18.49003,17.65225,17.28536,17.06734,1.127798,0.8377781,0.3668919,0.2180157,GALAXY,,0.18499,54180,1,1,0,0,212.13724761933,31.4641081994378
23.09726,20.73998,18.99864,18.42006,18.06713,2.357275,1.741348,0.5785713,0.3529301,GALAXY,,0.3371047,55322,1,1,0,0,232.658809142971,25.1511658751687
19.06525,17.31698,16.53965,16.15705,15.82843,1.748272,0.7773228,0.3826027,0.3286171,GALAXY,,0.06587614,54180,1,1,0,0,212.51810504706,32.2240861870313
25.33872,22.1753,20.10996,19.08752,18.56036,3.163416,2.065342,1.022446,0.527153,GALAXY,,0.544476,55623,1,1,0,0,214.037785826592,31.8316168603354
22.34766,21.6043,19.9978,19.14014,18.50902,0.7433567,1.606506,0.8576508,0.6311226,GALAXY,,0.5156975,55623,1,1,0,0,213.851498799697,32.2909127818854
24.19252,20.80862,19.6066,18.87426,18.41302,3.383898,1.202023,0.7323399,0.461237,GALAXY,,0.5540333,55623,1,1,0,0,213.923179803439,32.2456697651227
22.88783,21.58682,19.91824,19.08914,18.71471,1.301008,1.668581,0.8290939,0.3744354,GALAXY,,0.4426567,55623,1,1,0,0,213.681811977915,32.8115644817844
21.20963,19.14784,17.9124,17.39441,17.07368,2.061789,1.235439,0.517992,0.3207302,GALAXY,,0.2022119,53358,1,1,0,0,151.908105748116,29.2636185628342
23.93347,20.13098,18.17399,17.55967,17.12461,3.802492,1.956989,0.6143208,0.4350643,GALAXY,,0.3309581,53358,1,1,0,0,151.909940859046,29.291612196328
20.59198,18.58156,17.56317,17.14818,16.8095,2.010426,1.018389,0.4149876,0.3386841,GALAXY,,0.1153441,53358,1,1,0,0,152.12376068255,29.3501518586645
19.58731,17.56169,16.63402,16.21903,15.89041,2.025627,0.9276657,0.4149933,0.3286209,GALAXY,,0.09537961,53358,1,1,0,0,152.201657586785,29.3702399558221
21.8012,19.25084,17.68374,17.12705,16.75354,2.550358,1.567097,0.5566959,0.3735065,GALAXY,,0.259511,53358,1,1,0,0,152.431724934937,29.3956459704351
20.03193,17.99318,16.98563,16.57086,16.23083,2.03875,1.007557,0.4147625,0.3400364,GALAXY,,0.1227888,53534,1,1,0,0,200.331391252013,32.8269099303846
19.08212,17.31473,16.49674,16.01598,15.65817,1.767389,0.8179855,0.4807682,0.3578033,GALAXY,,0.08622359,53534,1,1,0,0,200.430499415745,32.8440471481671
21.01482,19.16545,17.66165,17.09213,16.76424,1.849369,1.503805,0.5695152,0.3278961,GALAXY,,0.273374,53534,1,1,0,0,200.443530931904,32.8204382117145
19.01691,17.40129,16.58785,16.20072,15.88963,1.615616,0.813448,0.3871307,0.3110828,GALAXY,,0.1219015,53534,1,1,0,0,200.470235634577,32.8822623953492
20.58975,20.04505,19.205,18.77419,18.49391,0.5446968,0.8400478,0.4308147,0.2802811,GALAXY,,0.3432741,54180,1,1,0,0,211.331783657021,30.8976902935209
20.80961,18.7198,17.34076,16.79663,16.50212,2.089809,1.379038,0.5441341,0.2945061,GALAXY,,0.2293172,54180,1,1,0,0,211.658618333693,30.8653688623056
20.61547,18.59602,17.66295,17.22147,16.87044,2.019453,0.9330692,0.4414749,0.3510342,GALAXY,,0.1321724,53358,1,1,0,0,151.914673457115,29.5402961797736
21.43808,19.10846,17.95774,17.46541,17.06977,2.329626,1.150723,0.4923267,0.3956413,GALAXY,,0.1600538,53358,1,1,0,0,151.904555259454,29.6372690615154
19.60116,17.83973,16.72759,16.2466,15.87384,1.761433,1.112141,0.4809856,0.3727674,GALAXY,,0.1728683,53358,1,1,0,0,152.137467956417,29.6184806591239
20.55663,18.63078,17.71108,17.30627,16.99224,1.92585,0.9197006,0.4048157,0.3140259,GALAXY,,0.09392978,53358,1,1,0,0,152.144843509424,29.7131795092488
19.37149,17.49538,16.6235,16.21543,15.93004,1.87611,0.8718758,0.4080753,0.2853813,GALAXY,,0.09279443,53358,1,1,0,0,152.315304457144,29.6900215674133
22.82156,20.23192,18.45608,17.81653,17.36921,2.589642,1.775841,0.639555,0.4473133,GALAXY,,0.3705786,53358,1,1,0,0,152.332368875178,29.7931740938257
20.0197,18.17498,17.30322,16.9055,16.58953,1.844719,0.8717651,0.3977165,0.3159676,GALAXY,,0.08921784,54180,1,1,0,0,211.124926985797,31.4103829641932
18.91836,17.05262,16.16005,15.75407,15.44003,1.865734,0.8925705,0.4059782,0.3140469,GALAXY,,0.07552906,54180,1,1,0,0,211.212255317438,31.2896358888738
20.50026,18.60858,17.64249,17.19132,16.84921,1.891676,0.9660931,0.4511642,0.3421192,GALAXY,,0.1121949,54180,1,1,0,0,211.568797687694,31.3044098439409
25.20803,21.40998,19.51915,18.84693,18.16983,3.798046,1.890835,0.6722221,0.6770935,GALAXY,,0.4035338,56279,1,1,0,0,148.383695403773,28.9627166375369
22.01762,20.48788,18.72088,18.02361,17.54735,1.529741,1.766996,0.6972694,0.4762611,GALAXY,,0.4446025,53358,1,1,0,0,151.743519304772,29.9341380168395
19.69127,18.00851,17.03544,16.62459,16.28634,1.682762,0.9730701,0.4108505,0.3382511,GALAXY,,0.1180459,53886,1,1,0,0,206.501923585681,9.3045914831308
19.28804,18.22563,17.56411,17.1946,16.97452,1.062407,0.66152,0.3695068,0.220089,GALAXY,,0.1471232,53886,1,1,0,0,206.497949048239,9.21105534355579
18.96387,17.65128,16.88399,16.51436,16.22634,1.312588,0.7672901,0.3696289,0.288023,GALAXY,,0.1489687,53886,1,1,0,0,206.641394177248,9.29721182392993
18.73533,16.77058,15.74423,15.33233,14.96498,1.964754,1.026346,0.4119072,0.3673515,GALAXY,,0.1238434,53886,1,1,0,0,206.668132280508,9.23936141525144
19.61303,18.23998,17.50301,17.13,16.86686,1.373045,0.7369747,0.3730106,0.2631378,GALAXY,,0.1329158,53886,1,1,0,0,206.991860101849,9.12169330139296
19.85812,18.03414,17.07773,16.65106,16.33344,1.82398,0.9564056,0.4266758,0.3176212,GALAXY,,0.1129714,53792,1,1,0,0,210.898306030131,8.86978452335332
19.40399,17.51066,16.47127,16.00299,15.69168,1.893333,1.039392,0.4682789,0.3113108,GALAXY,,0.1394085,53884,1,1,0,0,225.198633542179,8.05579589975589
20.07081,18.25751,17.34246,16.86952,16.50052,1.813297,0.9150543,0.4729328,0.3690014,GALAXY,,0.08782487,53884,1,1,0,0,225.278087256407,8.07478243893434
22.70741,21.00112,19.1502,18.46686,18.23059,1.706289,1.850916,0.6833401,0.236269,GALAXY,,0.3394204,53884,1,1,0,0,225.2480951876,8.05783602940509
19.55837,17.45969,16.48597,16.03649,15.71654,2.098686,0.9737206,0.4494724,0.3199577,GALAXY,,0.0908876,53884,1,1,0,0,225.793136996323,7.94406153940509
19.90829,17.84652,16.77923,16.3332,15.97737,2.061775,1.067286,0.4460335,0.3558292,GALAXY,,0.1489675,53884,1,1,0,0,225.658098327883,7.96474450604225
19.77546,17.66226,16.67021,16.19843,15.79795,2.113205,0.9920502,0.4717789,0.4004831,GALAXY,,0.09012536,53884,1,1,0,0,225.714584587401,7.97903785982809
20.28953,18.53217,17.63094,17.23643,16.91011,1.757368,0.9012241,0.3945084,0.3263226,GALAXY,,0.09258214,53884,1,1,0,0,225.746906166841,7.97281218375062
19.18874,17.35918,16.40697,15.97863,15.60978,1.829563,0.9522095,0.42834,0.3688517,GALAXY,,0.08834145,53884,1,1,0,0,225.81740025434,8.01273666073713
19.92619,18.22179,17.38477,16.97731,16.66376,1.704401,0.8370209,0.4074554,0.3135471,GALAXY,,0.09035952,53884,1,1,0,0,225.840554925312,7.98689743248031
19.96519,18.0365,17.07833,16.6506,16.29099,1.928698,0.9581699,0.4277267,0.3596115,GALAXY,,0.09123474,53884,1,1,0,0,225.879342043495,7.88468732821121
20.66758,18.38824,17.32945,16.89098,16.55463,2.279339,1.058794,0.4384689,0.3363476,GALAXY,,0.1363103,53886,1,1,0,0,206.468570401083,8.22061961436724
20.46142,18.51991,17.54517,17.12552,16.81808,1.941504,0.974741,0.4196491,0.3074493,GALAXY,,0.1094411,53886,1,1,0,0,206.5705131346,8.05082145964221
19.93805,18.5086,17.6358,17.24759,16.97924,1.429447,0.8727989,0.3882122,0.2683544,GALAXY,,0.1992367,53886,1,1,0,0,206.599628161573,8.19133276015862
17.20021,15.37029,14.53578,14.1693,13.89189,1.829927,0.834507,0.3664761,0.2774143,GALAXY,,0.03779363,53886,1,1,0,0,206.735702135098,8.2460102085089
18.86033,17.2669,16.5815,16.26239,16.02423,1.593439,0.6853905,0.3191109,0.2381687,GALAXY,,0.03801247,53886,1,1,0,0,206.720742311308,8.23638087536215
19.56964,17.83689,17.19437,16.9003,16.71706,1.73274,0.6425266,0.2940674,0.1832447,GALAXY,,0.07387407,53886,1,1,0,0,206.733494342625,8.1392988464558
19.76384,17.69449,16.59757,16.16544,15.80672,2.069349,1.096922,0.4321365,0.3587179,GALAXY,,0.1432878,53886,1,1,0,0,206.794877333127,8.11968946034091
19.44419,18.09529,17.31185,16.94125,16.55251,1.3489,0.7834396,0.370594,0.3887405,GALAXY,,0.0375008,53886,1,1,0,0,206.764472763551,8.22981482275286
20.67047,18.60429,17.50198,17.07577,16.70141,2.066181,1.102314,0.4262047,0.374361,GALAXY,,0.1427486,53886,1,1,0,0,206.812094682034,8.1391806281771
17.13054,15.89833,15.37421,15.08304,14.88604,1.23221,0.5241156,0.2911749,0.1969995,GALAXY,,0.03747596,53886,1,1,0,0,206.845389887825,8.0712902178725
19.86799,17.96626,16.93582,16.50227,16.14691,1.901733,1.030436,0.4335537,0.3553543,GALAXY,,0.1256194,53886,1,1,0,0,206.874512510858,8.10637414916648
21.2574,19.03787,17.49399,16.97433,16.62483,2.21953,1.543882,0.5196571,0.3495083,GALAXY,,0.2818997,53792,1,1,0,0,210.914960436875,7.83627132235807
22.45171,19.26909,17.80146,17.27491,16.99877,3.182619,1.467634,0.5265503,0.2761402,GALAXY,,0.2236707,53886,1,1,0,0,206.743052048044,8.51225713342364
20.77308,18.72001,17.66012,17.22962,16.86323,2.053072,1.059887,0.4304962,0.3663883,GALAXY,,0.1312544,53792,1,1,0,0,211.040749834078,8.28689993109678
19.2656,18.34089,18.02786,17.74294,17.64769,0.9247112,0.3130322,0.284914,0.09525681,GALAXY,,0.106327,53792,1,1,0,0,211.13265005571,8.23352157896167
19.06571,17.73649,17.2056,16.8755,16.68632,1.329224,0.5308838,0.3300991,0.1891804,GALAXY,,0.06855734,53792,1,1,0,0,211.425722532307,8.17350624830481
20.01616,18.22862,17.2764,16.87798,16.56207,1.787537,0.9522209,0.3984203,0.3159122,GALAXY,,0.1142631,53792,1,1,0,0,211.437628743285,8.24906921309668
19.3112,17.17006,16.16287,15.74459,15.37349,2.14114,1.007191,0.4182816,0.3710947,GALAXY,,0.1143202,53792,1,1,0,0,211.473618872515,8.26450902427795
19.57265,17.73409,16.90426,16.51563,16.2201,1.83856,0.829834,0.388628,0.2955322,GALAXY,,0.05770832,53792,1,1,0,0,211.658448674931,8.22250720833578
18.84838,17.07042,16.23396,15.86976,15.57022,1.777954,0.8364677,0.3641977,0.2995358,GALAXY,,0.05614903,53886,1,1,0,0,205.814923141268,9.13752714005221
17.50672,15.62985,14.7673,14.37693,14.06713,1.876867,0.8625441,0.3903704,0.3098049,GALAXY,,0.05603112,53886,1,1,0,0,205.895867607182,9.14310934000111
20.01895,18.24064,17.24613,16.83751,16.49121,1.778309,0.9945183,0.4086208,0.3462906,GALAXY,,0.1208731,53886,1,1,0,0,206.292090291513,8.91098601664451
21.01122,18.99019,17.6925,17.2049,16.86499,2.021029,1.297684,0.4876003,0.3399105,GALAXY,,0.2141662,53886,1,1,0,0,206.292268189829,8.93602359323803
17.66763,15.97723,15.2457,14.91109,14.64394,1.690408,0.7315311,0.3346109,0.267149,GALAXY,,0.03613537,53886,1,1,0,0,206.828967886307,9.02637611342329
19.12737,17.79099,17.12104,16.75411,16.5057,1.33638,0.6699524,0.3669319,0.2484093,GALAXY,,0.125627,53886,1,1,0,0,207.071431824052,8.90508375490168
19.75585,17.87404,16.9303,16.53602,16.19051,1.881811,0.9437447,0.3942795,0.3455048,GALAXY,,0.1337599,53792,1,1,0,0,211.11759380079,8.76781012000116
19.78089,18.16713,17.26962,16.78433,16.43842,1.613768,0.8975105,0.4852886,0.345911,GALAXY,,0.100246,53886,1,1,0,0,206.088569477616,9.35302015411467
20.89569,18.97389,17.72992,17.16022,16.77959,1.921806,1.243967,0.5697021,0.3806248,GALAXY,,0.197259,53886,1,1,0,0,206.269890010529,9.3644170905792
20.41909,18.31975,17.02537,16.55514,16.20678,2.099335,1.294382,0.470232,0.3483639,GALAXY,,0.1933434,53886,1,1,0,0,206.600940597638,9.35990031986602
22.69507,20.67525,18.81393,18.1366,17.71521,2.019827,1.86132,0.6773262,0.4213867,GALAXY,,0.4085432,53886,1,1,0,0,206.89824691881,9.33218876815446
19.90434,17.92909,16.91537,16.48843,16.1117,1.975256,1.01372,0.4269371,0.3767262,GALAXY,,0.1127614,53792,1,1,0,0,210.938885108001,9.09510555991837
20.27626,18.37029,17.39684,16.9845,16.68158,1.905977,0.9734459,0.4123402,0.3029194,GALAXY,,0.1144771,53792,1,1,0,0,210.959949499591,9.19375530100121
19.97516,18.02149,17.01573,16.5966,16.2525,1.953671,1.005758,0.4191322,0.3441048,GALAXY,,0.1339762,53792,1,1,0,0,210.959735104891,9.15006596910287
23.30339,20.23326,18.45249,17.77268,17.39446,3.070122,1.780779,0.6798077,0.3782158,GALAXY,,0.4042161,53792,1,1,0,0,210.875301498526,9.18249871279605
19.65447,17.85018,16.88314,16.46474,16.12979,1.804287,0.9670429,0.4183998,0.3349476,GALAXY,,0.1100347,53792,1,1,0,0,210.985978839447,9.17228264580079
20.29059,18.18872,17.29557,16.85232,16.59618,2.10187,0.8931561,0.4432449,0.2561398,GALAXY,,0.1119993,53792,1,1,0,0,211.019225629862,9.04366033244131
19.88421,17.97649,16.9178,16.52334,16.18984,1.907715,1.058693,0.3944588,0.333498,GALAXY,,0.1400051,53884,1,1,0,0,225.106681216508,8.18593062920552
