#Table1
u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
19.0407,17.82022,17.22859,16.8746,16.67969,1.220484,0.5916271,0.3539867,0.1949139,GALAXY,STARFORMING,0.08395175,52206,1,1,0,0,336.242843935727,-9.38975314786886
19.04218,17.76104,17.03926,16.644,16.41356,1.281147,0.7217808,0.3952599,0.2304344,GALAXY,STARFORMING,0.179245,52206,1,1,0,0,336.610409214671,-9.42372451423862
18.12392,16.86102,16.31591,15.97216,15.803,1.262903,0.5451069,0.3437529,0.1691561,GALAXY,STARFORMING,0.06870127,52206,1,1,0,0,336.061929734419,-8.96376979745419
19.45267,17.71217,16.9015,16.46236,16.1154,1.740494,0.8106709,0.4391441,0.3469543,GALAXY,STARFORMING,0.06873026,52206,1,1,0,0,336.174831341734,-8.95713163562086
19.51183,17.83487,16.94295,16.46105,16.12627,1.676962,0.8919201,0.4818916,0.3347874,GALAXY,STARFORMING,0.08600978,52206,1,1,0,0,336.199163823165,-8.84393372038234
18.80701,17.56914,17.01037,16.69102,16.43954,1.237873,0.5587673,0.3193512,0.2514877,GALAXY,STARFORMING,0.07512306,52206,1,1,0,0,336.185022762856,-8.93416221401324
19.80332,19.23872,18.44593,18.12773,17.73378,0.5646057,0.7927837,0.3182068,0.3939419,GALAXY,STARFORMING,0.2988059,52206,1,1,0,0,336.641901109443,-9.0183837547771
18.78339,17.4908,16.78756,16.43045,16.16064,1.292583,0.7032433,0.3571091,0.2698154,GALAXY,STARFORMING,0.1016771,52206,1,1,0,0,336.939511065277,-9.03509673985779
18.36529,16.84941,16.10086,15.75345,15.4997,1.515875,0.7485523,0.3474054,0.2537556,GALAXY,STARFORMING,0.09833305,52145,1,1,0,0,24.4163434788888,-10.6300449039882
19.55058,18.23186,17.59865,17.27732,17.09608,1.318722,0.6332073,0.3213329,0.1812363,GALAXY,STARFORMING,0.1134633,52145,1,1,0,0,24.605192202011,-10.6151231219976
20.0908,18.26341,17.62462,17.22785,16.99111,1.827389,0.6387901,0.3967724,0.236742,GALAXY,STARFORMING,0.1033099,52145,1,1,0,0,24.8655707826736,-10.5566778347239
20.03981,18.32808,17.35885,16.93016,16.56696,1.711733,0.969223,0.4286976,0.3631935,GALAXY,STARFORMING,0.1297052,52145,1,1,0,0,24.6772303090546,-10.0918922922937
19.23807,17.62869,16.78832,16.356,16.04837,1.609375,0.840374,0.4323177,0.3076286,GALAXY,STARFORMING,0.1405094,52145,1,1,0,0,24.8437873181455,-9.7402330363515
19.38696,18.06118,17.43696,17.08688,16.85415,1.325783,0.6242142,0.3500881,0.2327251,GALAXY,STARFORMING,0.1042716,52168,1,1,0,0,28.2979468569112,-9.5723315244298
18.89299,17.4173,16.62728,16.21347,15.91612,1.475683,0.7900219,0.4138107,0.2973461,GALAXY,STARFORMING,0.08633361,52520,1,1,0,0,339.452183145976,14.3827484095272
18.22189,16.8409,16.15799,15.78641,15.483,1.380993,0.6829052,0.371583,0.3034067,GALAXY,STARFORMING,0.03598876,52520,1,1,0,0,339.544150726637,14.4405887606414
18.7629,17.6437,17.07304,16.71956,16.47052,1.119202,0.5706654,0.3534718,0.2490406,GALAXY,STARFORMING,0.08635402,52520,1,1,0,0,339.651065035642,14.3254113732334
19.11808,17.36149,16.44487,15.94172,15.55074,1.756594,0.9166222,0.5031433,0.3909893,GALAXY,STARFORMING,0.09298306,55925,1,1,0,0,125.297228933055,1.89154937836096
19.1724,17.97631,17.29528,16.93272,16.68517,1.196087,0.6810284,0.3625641,0.2475471,GALAXY,STARFORMING,0.1288341,51879,1,1,0,0,11.5516622388083,14.0562646046899
19.61981,18.40964,17.86066,17.49241,17.26723,1.210169,0.5489788,0.3682499,0.225174,GALAXY,STARFORMING,0.1330746,51879,1,1,0,0,11.6003225826967,14.4497960691627
19.17722,17.58118,16.69735,16.30938,16.01638,1.596043,0.8838329,0.3879681,0.2929974,GALAXY,STARFORMING,0.1180986,52254,1,1,0,0,134.66152680604,49.1166984078352
19.48745,18.33431,17.55992,17.16383,16.92096,1.153139,0.7743893,0.3960857,0.2428761,GALAXY,STARFORMING,0.168859,52254,1,1,0,0,135.009018000049,49.3929317988973
18.48177,17.02701,16.32175,15.93578,15.62894,1.45476,0.7052593,0.3859692,0.306839,GALAXY,STARFORMING,0.0520988,52254,1,1,0,0,135.386602188027,49.5910396515596
17.6587,16.47649,15.96683,15.6993,15.47955,1.182217,0.5096617,0.2675295,0.2197456,GALAXY,STARFORMING,0.03714196,52254,1,1,0,0,135.811716609125,49.8176378799326
18.56268,17.17511,16.46162,16.07995,15.76509,1.387569,0.7134933,0.3816681,0.3148594,GALAXY,STARFORMING,0.02337478,52254,1,1,0,0,136.206675198681,50.0788487914789
19.24097,18.12587,17.78139,17.50797,17.38574,1.115101,0.3444729,0.2734261,0.1222305,GALAXY,STARFORMING,0.05220588,52254,1,1,0,0,136.491484605886,50.233184664404
18.93625,18.34007,17.90018,17.54615,17.43015,0.5961781,0.4398899,0.3540344,0.1160049,GALAXY,STARFORMING,0.1495981,52254,1,1,0,0,136.893365036372,50.4982887703189
19.16325,17.37984,16.54593,16.12774,15.84497,1.783417,0.8339119,0.4181881,0.2827673,GALAXY,STARFORMING,0.092604,52368,1,1,0,0,164.163823532333,3.56203991575299
20.79799,18.76838,17.70307,17.17954,16.85008,2.029604,1.065313,0.5235252,0.3294659,GALAXY,STARFORMING,0.1577188,52368,1,1,0,0,164.089563759018,3.73931216381221
16.94047,15.9659,15.58486,15.32064,15.18887,0.9745646,0.3810453,0.2642136,0.1317759,GALAXY,STARFORMING,0.04526504,52355,1,1,0,0,153.677117066103,4.95138946566769
18.87797,17.62138,17.26969,17.02568,16.8117,1.256586,0.3516922,0.2440071,0.2139778,GALAXY,STARFORMING,0.03333816,52252,1,1,0,0,142.355558912154,51.8711861613926
