u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
21.28213,20.66708,20.78022,20.48562,20.23119,0.6150455,-0.1131325,0.2945938,0.2544365,STAR,WDhotter,5.318363e-05,55363,1,1,0,1,316.458810699866,7.52339727291156
19.03752,17.96024,17.65427,17.54725,17.51394,1.077282,0.3059635,0.1070232,0.03330421,STAR,F5,-3.859856e-05,52584,1,1,0,1,120.555783576315,34.79931808988
21.50504,20.02006,18.6972,17.68449,17.07382,1.484978,1.322857,1.012718,0.6106663,STAR,M4,0.0001922512,52677,1,1,0,1,88.0849297117105,0.296070249593995
20.14783,18.97091,18.5113,18.36369,18.27815,1.176914,0.4596195,0.1476097,0.08553505,STAR,F9,-0.0002802855,54650,1,1,0,1,282.90881667498,19.3882440723401
20.11173,18.85279,18.60985,18.54021,18.6114,1.258942,0.2429409,0.06963921,-0.0711937,STAR,F3/F5V (30743),7.816176e-05,55617,1,1,0,1,118.840893073711,20.610066503709
23.5618,20.9055,20.63724,20.49363,20.77075,2.6563,0.2682629,0.1436043,-0.2771187,STAR,F3/F5V (30743),-0.0005801155,56237,1,1,0,1,352.729585526483,20.9648028133856
19.3997,18.45248,18.36217,18.3899,18.31329,0.9472122,0.09031677,-0.02773476,0.07661438,STAR,A4V (97603),-7.408058e-05,55888,1,1,0,1,125.07272583608,0.721247411318405
19.66108,18.64752,18.60674,18.62751,18.59302,1.013565,0.04077721,-0.0207653,0.03448677,STAR,A4V (97603),-0.0001433708,55478,1,1,0,1,117.604835813804,48.6085685145889
20.93875,19.08752,18.41987,18.16398,18.01252,1.851229,0.6676502,0.255888,0.1514645,STAR,K3,2.418981e-05,54503,1,1,0,1,24.54115497594,-10.0810936153929
19.12525,16.74855,15.81139,15.44927,15.23659,2.376696,0.9371643,0.3621159,0.2126827,STAR,K5,-0.0001944815,54924,1,1,0,1,210.237952903882,64.32310525706
18.08678,16.90123,17.1614,17.35872,17.46247,1.185553,-0.26017,-0.1973267,-0.1037407,STAR,A0p,0.0001230029,52370,1,1,0,1,154.678655351986,60.8537090150071
